line_item_id,order_id,sales_date,last_updated,sku,quantity,unit_price,product_category,to_invoice,cost,sales_team
1639202,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,10917,2.0,12.0,Bracelets,24.0,2.87,Wholesale
1639203,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,11002,2.0,13.5,Necklaces,27.0,3.94,Wholesale
1639204,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,20088,2.0,11.0,Necklaces,22.0,2.84,Wholesale
1639205,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,20092,2.0,11.0,Necklaces,22.0,2.84,Wholesale
1639206,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,200SBN-S24-01,2.0,11.0,Necklaces,22.0,2.84,Wholesale
1639207,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,4HLB003,2.0,12.0,Bracelets,24.0,3.44,Wholesale
1639208,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,56216C-WB-L,0.0,19.0,Clothing / Tops,0.0,5.06,Wholesale
1639209,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,56216C-WB-M,0.0,19.0,Clothing / Tops,0.0,5.06,Wholesale
1639210,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,56216C-WB-S,0.0,19.0,Clothing / Tops,0.0,5.06,Wholesale
1639211,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,58106CL-M,2.0,21.25,Clothing / Tops,42.5,8.87,Wholesale
1639212,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,58106CL-S,2.0,21.25,Clothing / Tops,42.5,8.87,Wholesale
1639213,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,61216C-L,2.0,27.0,Clothing / Full Body,54.0,6.77,Wholesale
1639214,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,61216C-M,2.0,27.0,Clothing / Full Body,54.0,6.77,Wholesale
1639215,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,61216C-S,2.0,27.0,Clothing / Full Body,54.0,6.77,Wholesale
1639216,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,83125C-L,2.0,19.0,Clothing / Bottoms,38.0,8.38,Wholesale
1639217,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,83125C-M,2.0,19.0,Clothing / Bottoms,38.0,8.38,Wholesale
1639218,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,83125C-S,2.0,19.0,Clothing / Bottoms,38.0,8.38,Wholesale
1639219,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,83212-L,2.0,16.0,Clothing / Bottoms,32.0,5.62,Wholesale
1639220,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,83212-M,2.0,16.0,Clothing / Bottoms,32.0,5.62,Wholesale
1639221,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,83212-S,2.0,16.0,Clothing / Bottoms,32.0,5.62,Wholesale
1639222,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90104-PKT-L,1.0,20.0,Clothing / Bottoms,20.0,7.77,Wholesale
1639223,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90104-PKT-M,2.0,20.0,Clothing / Bottoms,40.0,7.77,Wholesale
1639224,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90104-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.77,Wholesale
1639225,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90104-PKT-PET-M,2.0,20.0,Clothing / Bottoms,40.0,7.77,Wholesale
1639226,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90104-PKT-PET-S,2.0,20.0,Clothing / Bottoms,40.0,7.77,Wholesale
1639227,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90104-PKT-S,3.0,20.0,Clothing / Bottoms,60.0,7.77,Wholesale
1639228,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90104-PKT-XL,1.0,20.0,Clothing / Bottoms,20.0,7.77,Wholesale
1639229,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90182-PKT-L,1.0,20.0,Clothing / Bottoms,20.0,7.71,Wholesale
1639230,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90182-PKT-M,2.0,20.0,Clothing / Bottoms,40.0,7.71,Wholesale
1639231,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90182-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.71,Wholesale
1639232,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90182-PKT-PET-S,0.0,20.0,Clothing / Bottoms,0.0,7.71,Wholesale
1639233,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90182-PKT-S,2.0,20.0,Clothing / Bottoms,40.0,7.71,Wholesale
1639234,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,90182-PKT-XL,1.0,20.0,Clothing / Bottoms,20.0,7.71,Wholesale
1639235,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,91106C-M,2.0,25.0,Clothing / Bottoms,50.0,8.98,Wholesale
1639236,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,91106C-PET-SM,2.0,25.0,Clothing / Bottoms,50.0,8.98,Wholesale
1639237,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,91106C-S,3.0,25.0,Clothing / Bottoms,75.0,8.98,Wholesale
1639238,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,91106C-XL,1.0,25.0,Clothing / Bottoms,25.0,8.98,Wholesale
1639239,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,93056,4.0,15.0,Clothing / Bottoms,60.0,4.81,Wholesale
1639240,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,93056LXL,2.0,15.0,Clothing / Bottoms,30.0,4.81,Wholesale
1639241,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,93112,2.0,15.0,Clothing / Bottoms,30.0,4.82,Wholesale
1639242,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,93112LXL,2.0,15.0,Clothing / Bottoms,30.0,4.82,Wholesale
1639243,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,93128CSM,4.0,16.0,Clothing / Bottoms,64.0,5.37,Wholesale
1639244,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,96159C-ADJ-L,2.0,24.0,Clothing / Full Body,48.0,3.0,Wholesale
1639245,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,96159C-ADJ-M,2.0,24.0,Clothing / Full Body,48.0,3.0,Wholesale
1639246,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,96159C-ADJ-S,2.0,24.0,Clothing / Full Body,48.0,3.0,Wholesale
1639247,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,96216C-ADJ-L,2.0,24.0,Clothing / Full Body,48.0,6.84,Wholesale
1639248,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,96216C-ADJ-M,2.0,24.0,Clothing / Full Body,48.0,6.84,Wholesale
1639249,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,96216C-ADJ-S,2.0,24.0,Clothing / Full Body,48.0,6.84,Wholesale
1639250,#3EG8FR9GZW,2025-01-25 04:46:33,2025-02-26 17:03:51,ANK-PPP-10,2.0,65.0,Anklets,130.0,16.09,Wholesale
1639251,#3EG8FR9GZW,2025-01-25 04:46:33,2025-02-26 17:03:51,BA-PPP-10,1.0,65.0,Anklets,65.0,15.7,Wholesale
1639252,#3EG8FR9GZW,2025-01-25 04:46:33,2025-02-26 17:03:51,BCOA002,4.0,9.75,Anklets,39.0,2.6,Wholesale
1639253,#3EG8FR9GZW,2025-01-25 04:46:33,2025-02-26 17:03:51,COWA-PPP-10,1.0,50.0,Anklets,50.0,15.2,Wholesale
1639254,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-17 06:09:31,GODB004,2.0,12.0,Bracelets,24.0,2.87,Wholesale
1639255,#3EG8FR9GZW,2025-01-25 04:46:33,2025-02-26 17:03:51,HLA2M-PPP-10,1.0,150.0,Anklets,150.0,36.23,Wholesale
1639256,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-04 17:00:08,OFFN001,2.0,11.49,Necklaces,22.98,3.05,Wholesale
1639257,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-04 17:00:08,OFFN003,2.0,11.49,Necklaces,22.98,3.02,Wholesale
1639258,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-04 17:00:08,OFFN004,2.0,11.49,Necklaces,22.98,3.07,Wholesale
1639259,#3EG8FR9GZW,2025-01-25 04:46:33,2025-04-07 15:55:36,OFFN005,2.0,11.49,Necklaces,22.98,3.07,Wholesale
1639260,#3EG8FR9GZW,2025-01-25 04:46:33,2025-02-26 17:03:51,SA-PPP-10,2.0,65.0,Anklets,130.0,14.25,Wholesale
1639261,#3EG8FR9GZW,2025-01-25 04:46:33,2025-03-06 18:38:15,SOS-PPP-10,1.0,135.0,Necklaces,135.0,4.76,Wholesale
1639262,#3EG8FR9GZW,2025-01-25 04:46:33,2025-02-26 17:03:51,PYMT-PROC-FEE,1.0,-50.77,Processing Fees,-50.77,0.0,Wholesale
1639177,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90189-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639178,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90189-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639179,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90189-PKT-PET-S,2.0,20.0,Clothing / Bottoms,40.0,7.57,Faire
1639180,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90197-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639181,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90197-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639182,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90197-PKT-PET-S,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639183,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90199-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639184,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90199-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639185,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,90199-PKT-PET-S,1.0,20.0,Clothing / Bottoms,20.0,7.57,Faire
1639186,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,96129C-ADJ-M,2.0,24.0,Clothing / Full Body,48.0,3.0,Faire
1639187,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,96129C-ADJ-S,2.0,24.0,Clothing / Full Body,48.0,3.0,Faire
1639188,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,96156C-ADJ-L,1.0,24.0,Clothing / Full Body,24.0,8.38,Faire
1639189,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,96156C-ADJ-M,2.0,24.0,Clothing / Full Body,48.0,8.38,Faire
1639190,#7SCP46489U,2025-01-25 04:46:31,2025-04-17 06:09:31,96156C-ADJ-S,1.0,24.0,Clothing / Full Body,24.0,8.38,Faire
1639191,#7SCP46489U,2025-01-25 04:46:31,2025-03-03 18:32:10,T-COMM,1.0,-55.86,T-COMM (Commission),-55.86,0.0,Faire
1639192,#7SCP46489U,2025-01-25 04:46:31,2025-03-03 18:32:10,PYMT-PROC-FEE,1.0,-7.38,Processing Fees,-7.38,0.0,Faire
1639164,#2WAYABPPSF,2025-01-25 04:46:30,2025-04-17 06:09:31,104BCA-S24-03,0.0,9.75,Anklets,0.0,2.39,Faire
1639165,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-31 17:09:01,109GDB-S24-04,20.0,12.0,Bracelets,240.0,2.86,Faire
1639166,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-31 17:09:01,109GDB-S24-05,20.0,14.4,Bracelets,288.0,3.97,Faire
1639167,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-31 17:09:01,109GDB-S24-06,20.0,12.0,Bracelets,240.0,2.77,Faire
1639168,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-31 17:09:01,109GDB-S24-07,20.0,12.0,Bracelets,240.0,2.84,Faire
1639169,#2WAYABPPSF,2025-01-25 04:46:30,2025-04-09 21:13:04,112NMB-S24-01,10.0,9.75,Bracelets,97.5,2.48,Faire
1639170,#2WAYABPPSF,2025-01-25 04:46:30,2025-04-09 21:13:04,112NMB-S24-02,10.0,9.75,Bracelets,97.5,2.38,Faire
1639171,#2WAYABPPSF,2025-01-25 04:46:30,2025-04-09 21:13:04,112NMB-S24-03,10.0,9.75,Bracelets,97.5,2.38,Faire
1639172,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-31 17:07:26,410HLB-S24-06,20.0,12.0,Bracelets,240.0,3.22,Faire
1639173,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-31 17:07:29,410HLB-S24-07,20.0,14.4,Bracelets,288.0,4.14,Faire
1639174,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-31 17:07:32,410HLB-S24-09,20.0,12.0,Bracelets,240.0,3.29,Faire
1639175,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-12 19:38:06,T-COMM,1.0,-288.6,T-COMM (Commission),-288.6,0.0,Faire
1639176,#2WAYABPPSF,2025-01-25 04:46:30,2025-03-12 19:38:06,PYMT-PROC-FEE,1.0,-36.86,Processing Fees,-36.86,0.0,Faire
1639154,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-04,20.0,12.0,Bracelets,240.0,2.86,Faire
1639155,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-05,20.0,14.4,Bracelets,288.0,3.97,Faire
1639156,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-06,20.0,12.0,Bracelets,240.0,2.77,Faire
1639157,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-07,20.0,12.0,Bracelets,240.0,2.84,Faire
1639158,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:07:26,410HLB-S24-06,20.0,12.0,Bracelets,240.0,3.22,Faire
1639159,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:07:29,410HLB-S24-07,20.0,14.4,Bracelets,288.0,4.14,Faire
1639160,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:07:30,410HLB-S24-08,20.0,12.0,Bracelets,240.0,3.27,Faire
1639161,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-31 17:07:32,410HLB-S24-09,20.0,12.0,Bracelets,240.0,3.29,Faire
1639162,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-03 18:31:51,T-COMM,1.0,-257.04,T-COMM (Commission),-257.04,0.0,Faire
1639163,#7HDXA3WATU,2025-01-25 04:46:29,2025-03-03 18:31:51,PYMT-PROC-FEE,1.0,-32.86,Processing Fees,-32.86,0.0,Faire
1639143,#S8E34VNYF5,2025-01-25 04:46:29,2025-04-17 06:09:31,104BCA-S24-01,20.0,9.75,Anklets,195.0,2.39,Faire
1639144,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-04,20.0,12.0,Bracelets,240.0,2.86,Faire
1639145,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-05,20.0,14.4,Bracelets,288.0,3.97,Faire
1639146,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-06,20.0,12.0,Bracelets,240.0,2.77,Faire
1639147,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:09:01,109GDB-S24-07,20.0,12.0,Bracelets,240.0,2.84,Faire
1639148,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:07:26,410HLB-S24-06,20.0,12.0,Bracelets,240.0,3.22,Faire
1639149,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:07:29,410HLB-S24-07,20.0,14.4,Bracelets,288.0,4.14,Faire
1639150,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:07:30,410HLB-S24-08,20.0,12.0,Bracelets,240.0,3.27,Faire
1639151,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-31 17:07:32,410HLB-S24-09,20.0,12.0,Bracelets,240.0,3.29,Faire
1639152,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-25 17:21:35,T-COMM,1.0,-281.9,T-COMM (Commission),-281.9,0.0,Faire
1639153,#S8E34VNYF5,2025-01-25 04:46:29,2025-03-25 17:21:35,PYMT-PROC-FEE,1.0,-36.01,Processing Fees,-36.01,0.0,Faire
1639110,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90104-PKT-L,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639111,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90104-PKT-M,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639112,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90104-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639113,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90104-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639114,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90104-PKT-PET-S,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639115,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90104-PKT-S,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639116,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90105-PKT-M,1.0,20.0,Clothing / Bottoms,20.0,7.68,Faire
1639117,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90105-PKT-PET-L,2.0,20.0,Clothing / Bottoms,40.0,7.68,Faire
1639118,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90105-PKT-PET-M,2.0,20.0,Clothing / Bottoms,40.0,7.68,Faire
1639119,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90105-PKT-S,1.0,20.0,Clothing / Bottoms,20.0,7.68,Faire
1639120,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90112-PKT-L,1.0,20.0,Clothing / Bottoms,20.0,7.79,Faire
1639121,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90112-PKT-M,1.0,20.0,Clothing / Bottoms,20.0,7.79,Faire
1639122,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90112-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.79,Faire
1639123,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90112-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.79,Faire
1639124,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90112-PKT-PET-S,1.0,20.0,Clothing / Bottoms,20.0,7.79,Faire
1639125,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90112-PKT-S,1.0,20.0,Clothing / Bottoms,20.0,7.79,Faire
1639126,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90114-PKT-L,1.0,20.0,Clothing / Bottoms,20.0,7.71,Faire
1639127,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90114-PKT-M,1.0,20.0,Clothing / Bottoms,20.0,7.71,Faire
1639128,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90114-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.71,Faire
1639129,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90114-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.71,Faire
1639130,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90114-PKT-PET-S,1.0,20.0,Clothing / Bottoms,20.0,7.71,Faire
1639131,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90114-PKT-S,1.0,20.0,Clothing / Bottoms,20.0,7.71,Faire
1639132,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90120-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.54,Faire
1639133,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90120-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.54,Faire
1639134,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90120-PKT-PET-S,1.0,20.0,Clothing / Bottoms,20.0,7.54,Faire
1639135,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90198-PKT-L,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639136,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90198-PKT-M,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639137,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90198-PKT-PET-L,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639138,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90198-PKT-PET-M,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639139,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90198-PKT-PET-S,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639140,#8RSH53HJA3,2025-01-25 04:46:26,2025-04-17 06:09:31,90198-PKT-S,1.0,20.0,Clothing / Bottoms,20.0,7.77,Faire
1639141,#8RSH53HJA3,2025-01-25 04:46:26,2025-03-03 18:32:33,T-COMM,1.0,-94.05,T-COMM (Commission),-94.05,0.0,Faire
1639142,#8RSH53HJA3,2025-01-25 04:46:26,2025-03-03 18:32:33,PYMT-PROC-FEE,1.0,-12.21,Processing Fees,-12.21,0.0,Faire
1639077,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,83125C-L,2.0,19.0,Clothing / Bottoms,38.0,8.38,Wholesale
1639078,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,83125C-M,2.0,19.0,Clothing / Bottoms,38.0,8.38,Wholesale
1639079,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,83125C-S,2.0,19.0,Clothing / Bottoms,38.0,8.38,Wholesale
1639080,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,88119C-L,2.0,24.75,Clothing / Tops,49.5,8.77,Wholesale
1639081,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,88119C-M,2.0,24.75,Clothing / Tops,49.5,8.77,Wholesale
1639082,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,88119C-S,2.0,24.75,Clothing / Tops,49.5,8.77,Wholesale
1639083,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,88216C-L,2.0,24.75,Clothing / Tops,49.5,7.13,Wholesale
1639084,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,88216C-M,2.0,24.75,Clothing / Tops,49.5,7.13,Wholesale
1639085,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,88216C-S,2.0,24.75,Clothing / Tops,49.5,7.13,Wholesale
1639086,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91105C-L,4.0,25.0,Clothing / Bottoms,100.0,8.64,Wholesale
1639087,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91105C-M,2.0,25.0,Clothing / Bottoms,50.0,8.64,Wholesale
1639088,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91105C-S,4.0,25.0,Clothing / Bottoms,100.0,8.64,Wholesale
1639089,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91105C-XL,2.0,25.0,Clothing / Bottoms,50.0,8.64,Wholesale
1639090,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91106C-L,2.0,25.0,Clothing / Bottoms,50.0,8.98,Wholesale
1639091,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91106C-M,5.0,25.0,Clothing / Bottoms,125.0,8.98,Wholesale
1639092,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91106C-S,5.0,25.0,Clothing / Bottoms,125.0,8.98,Wholesale
1639093,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,91106C-XL,2.0,25.0,Clothing / Bottoms,50.0,8.98,Wholesale
1639094,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,96105C-ADJ-L,2.0,24.0,Clothing / Full Body,48.0,8.14,Wholesale
1639095,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,96105C-ADJ-M,3.0,24.0,Clothing / Full Body,72.0,8.14,Wholesale
1639096,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,96105C-ADJ-S,3.0,24.0,Clothing / Full Body,72.0,8.14,Wholesale
1639097,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,96147C-ADJ-L,2.0,24.0,Clothing / Full Body,48.0,6.18,Wholesale
1639098,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,96147C-ADJ-M,3.0,24.0,Clothing / Full Body,72.0,6.18,Wholesale
1639099,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,96147C-ADJ-S,3.0,24.0,Clothing / Full Body,72.0,6.18,Wholesale
1639100,#9SX7NUCSZF,2025-01-25 04:46:24,2025-02-25 21:29:30,COWC-PPP-10,1.0,70.0,Necklaces,70.0,25.04,Wholesale
1639101,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,CSBN-PPP-10,2.0,110.0,Necklaces,220.0,28.38,Wholesale
1639102,#9SX7NUCSZF,2025-01-25 04:46:24,2025-01-25 06:54:34,DRF-PPP-10,2.0,65.0,Bracelets,130.0,14.9,Wholesale
1639103,#9SX7NUCSZF,2025-01-25 04:46:24,2025-02-25 21:29:30,EARTH-PPP-10,1.0,65.0,Bracelets,65.0,14.14,Wholesale
1639104,#9SX7NUCSZF,2025-01-25 04:46:24,2025-04-17 06:09:31,HLG4M-PPP-10,2.0,119.9,Bracelets,239.8,34.36,Wholesale
