order_id,delivery_id,ship_date,scheduled_date,invoice_id,invoice_number,invoice_amount_residual,due_date,channel,payment_terms,invoice_move_id,payment_ids,total_paid,amount_residual
#478565,136924,2025-04-22 15:13:06,2025-04-22 15:13:06,,,,2025-04-22 15:13:06,,,,[],0.0,
#478566,136923,2025-04-22 15:13:59,2025-04-22 15:13:59,,,,2025-04-22 15:13:59,,,,[],0.0,
#478567,136933,2025-04-22 15:17:58,2025-04-22 15:17:58,,,,2025-04-22 15:17:58,,,,[],0.0,
#478568,136932,2025-04-22 15:21:13,2025-04-22 15:21:13,,,,2025-04-22 15:21:13,,,,[],0.0,
#478569,136931,2025-04-22 15:21:51,2025-04-22 15:21:51,,,,2025-04-22 15:21:51,,,,[],0.0,
#478570,136930,2025-04-22 15:23:15,2025-04-22 15:23:15,,,,2025-04-22 15:23:15,,,,[],0.0,
#478571,136929,2025-04-22 15:28:37,2025-04-22 15:28:37,,,,2025-04-22 15:28:37,,,,[],0.0,
#478572,136941,2025-04-22 15:33:25,2025-04-22 15:33:25,,,,2025-04-22 15:33:25,,,,[],0.0,
#478573,136940,2025-04-22 15:36:28,2025-04-22 15:36:28,,,,2025-04-22 15:36:28,,,,[],0.0,
#478574,136939,2025-04-22 15:39:06,2025-04-22 15:39:06,,,,2025-04-22 15:39:06,,,,[],0.0,
#478575,136938,2025-04-22 15:39:27,2025-04-22 15:39:27,,,,2025-04-22 15:39:27,,,,[],0.0,
#478576,136937,2025-04-22 15:42:40,2025-04-22 15:42:40,,,,2025-04-22 15:42:40,,,,[],0.0,
#478577,136936,2025-04-22 15:43:02,2025-04-22 15:43:02,,,,2025-04-22 15:43:02,,,,[],0.0,
#478578,136935,2025-04-22 15:44:27,2025-04-22 15:44:27,,,,2025-04-22 15:44:27,,,,[],0.0,
#478579,136934,2025-04-22 15:44:43,2025-04-22 15:44:43,,,,2025-04-22 15:44:43,,,,[],0.0,
#478580,136952,2025-04-22 15:54:41,2025-04-22 15:54:41,,,,2025-04-22 15:54:41,,,,[],0.0,
#478581,136951,2025-04-22 15:56:25,2025-04-22 15:56:25,,,,2025-04-22 15:56:25,,,,[],0.0,
#478582,136950,2025-04-22 16:00:18,2025-04-22 16:00:18,,,,2025-04-22 16:00:18,,,,[],0.0,
#478583,136949,2025-04-22 16:00:29,2025-04-22 16:00:29,,,,2025-04-22 16:00:29,,,,[],0.0,
#478584,136959,2025-04-22 16:02:18,2025-04-22 16:02:18,,,,2025-04-22 16:02:18,,,,[],0.0,
#478585,136958,2025-04-22 16:02:22,2025-04-22 16:02:22,,,,2025-04-22 16:02:22,,,,[],0.0,
#478586,136957,2025-04-22 16:04:26,2025-04-22 16:04:26,,,,2025-04-22 16:04:26,,,,[],0.0,
#478587,136956,2025-04-22 16:07:51,2025-04-22 16:07:51,,,,2025-04-22 16:07:51,,,,[],0.0,
#478588,136955,2025-04-22 16:09:11,2025-04-22 16:09:11,,,,2025-04-22 16:09:11,,,,[],0.0,
#478589,136954,2025-04-22 16:13:36,2025-04-22 16:13:36,,,,2025-04-22 16:13:36,,,,[],0.0,
#478590,136953,2025-04-22 16:15:35,2025-04-22 16:15:35,,,,2025-04-22 16:15:35,,,,[],0.0,
#478591,136967,2025-04-22 16:21:40,2025-04-22 16:21:40,,,,2025-04-22 16:21:40,,,,[],0.0,
#478592,136966,2025-04-22 16:27:58,2025-04-22 16:27:58,,,,2025-04-22 16:27:58,,,,[],0.0,
#478593,136965,2025-04-22 16:29:15,2025-04-22 16:29:15,,,,2025-04-22 16:29:15,,,,[],0.0,
#478594,136964,2025-04-22 16:33:02,2025-04-22 16:33:02,,,,2025-04-22 16:33:02,,,,[],0.0,
#478595,136963,2025-04-22 16:33:16,2025-04-22 16:33:16,,,,2025-04-22 16:33:16,,,,[],0.0,
#478596,136962,2025-04-22 16:37:09,2025-04-22 16:37:09,,,,2025-04-22 16:37:09,,,,[],0.0,
#478597,136970,2025-04-22 16:41:22,2025-04-22 16:41:22,,,,2025-04-22 16:41:22,,,,[],0.0,
#478598,136969,2025-04-22 16:43:01,2025-04-22 16:43:01,,,,2025-04-22 16:43:01,,,,[],0.0,
#478599,136968,2025-04-22 16:45:34,2025-04-22 16:45:34,,,,2025-04-22 16:45:34,,,,[],0.0,
#478600,136976,2025-04-22 16:54:52,2025-04-22 16:54:52,,,,2025-04-22 16:54:52,,,,[],0.0,
#478601,136975,2025-04-22 16:55:23,2025-04-22 16:55:23,,,,2025-04-22 16:55:23,,,,[],0.0,
#478602,136974,2025-04-22 16:55:53,2025-04-22 16:55:53,,,,2025-04-22 16:55:53,,,,[],0.0,
#478603,136973,2025-04-22 17:00:00,2025-04-22 17:00:00,,,,2025-04-22 17:00:00,,,,[],0.0,
S04271,136743,2025-04-22 17:00:00,2025-04-22 17:00:00,,,,2025-04-22 17:00:00,Wholesale,Due on Ship,,[],0.0,933.56
#478604,136986,2025-04-22 17:05:15,2025-04-22 17:05:15,,,,2025-04-22 17:05:15,,,,[],0.0,
#478605,136985,2025-04-22 17:07:25,2025-04-22 17:07:25,,,,2025-04-22 17:07:25,,,,[],0.0,
#478606,136984,2025-04-22 17:08:21,2025-04-22 17:08:21,,,,2025-04-22 17:08:21,,,,[],0.0,
#478607,136983,2025-04-22 17:09:59,2025-04-22 17:09:59,,,,2025-04-22 17:09:59,,,,[],0.0,
#478608,136982,2025-04-22 17:12:22,2025-04-22 17:12:22,,,,2025-04-22 17:12:22,,,,[],0.0,
#478609,136981,2025-04-22 17:12:34,2025-04-22 17:12:34,,,,2025-04-22 17:12:34,,,,[],0.0,
#478610,136980,2025-04-22 17:15:32,2025-04-22 17:15:32,,,,2025-04-22 17:15:32,,,,[],0.0,
#478611,136979,2025-04-22 17:16:19,2025-04-22 17:16:19,,,,2025-04-22 17:16:19,,,,[],0.0,
#478612,136990,2025-04-22 17:26:43,2025-04-22 17:26:43,,,,2025-04-22 17:26:43,,,,[],0.0,
#478613,136989,2025-04-22 17:27:30,2025-04-22 17:27:30,,,,2025-04-22 17:27:30,,,,[],0.0,
#478614,136988,2025-04-22 17:28:35,2025-04-22 17:28:35,,,,2025-04-22 17:28:35,,,,[],0.0,
#478615,136995,2025-04-22 17:34:46,2025-04-22 17:34:46,,,,2025-04-22 17:34:46,,,,[],0.0,
#478616,136994,2025-04-22 17:37:13,2025-04-22 17:37:13,,,,2025-04-22 17:37:13,,,,[],0.0,
#478617,136993,2025-04-22 17:39:09,2025-04-22 17:39:09,,,,2025-04-22 17:39:09,,,,[],0.0,
#478618,136992,2025-04-22 17:45:48,2025-04-22 17:45:48,,,,2025-04-22 17:45:48,,,,[],0.0,
#478619,136991,2025-04-22 17:46:12,2025-04-22 17:46:12,,,,2025-04-22 17:46:12,,,,[],0.0,
#478620,137004,2025-04-22 17:49:15,2025-04-22 17:49:15,,,,2025-04-22 17:49:15,,,,[],0.0,
#478622,137002,2025-04-22 17:49:56,2025-04-22 17:49:56,,,,2025-04-22 17:49:56,,,,[],0.0,
#478623,137001,2025-04-22 17:50:06,2025-04-22 17:50:06,,,,2025-04-22 17:50:06,,,,[],0.0,
#478624,137000,2025-04-22 17:50:18,2025-04-22 17:50:18,,,,2025-04-22 17:50:18,,,,[],0.0,
#478625,136999,2025-04-22 17:52:35,2025-04-22 17:52:35,,,,2025-04-22 17:52:35,,,,[],0.0,
#478626,136998,2025-04-22 17:52:44,2025-04-22 17:52:44,,,,2025-04-22 17:52:44,,,,[],0.0,
#478627,136997,2025-04-22 17:52:50,2025-04-22 17:52:50,,,,2025-04-22 17:52:50,,,,[],0.0,
S04256,136792,2025-04-22 18:00:00,2025-04-22 18:00:00,,,,2025-04-22 18:00:00,Wholesale,Due on Ship,,[],0.0,804.86
S04257,136791,2025-04-22 18:00:00,2025-04-22 18:00:00,,,,2025-04-22 18:00:00,Wholesale,Due on Ship,,[],0.0,2986.43
S04272,136691,2025-04-22 18:00:00,2025-04-22 18:00:00,,,,2025-04-22 18:00:00,Wholesale,Due on Ship,,[],0.0,195.0
S04222,134121,2025-04-22 18:00:00,2025-04-22 18:00:00,,,,2025-04-22 18:00:00,Wholesale,Due on Ship,,[],0.0,1067.5
#478628,137007,2025-04-22 18:10:21,2025-04-22 18:10:21,,,,2025-04-22 18:10:21,,,,[],0.0,
#478629,137006,2025-04-22 18:14:28,2025-04-22 18:14:28,,,,2025-04-22 18:14:28,,,,[],0.0,
#478630,137005,2025-04-22 18:17:17,2025-04-22 18:17:17,,,,2025-04-22 18:17:17,,,,[],0.0,
#478631,137013,2025-04-22 18:23:23,2025-04-22 18:23:23,,,,2025-04-22 18:23:23,,,,[],0.0,
#478632,137012,2025-04-22 18:30:49,2025-04-22 18:30:49,,,,2025-04-22 18:30:49,,,,[],0.0,
#478633,137015,2025-04-22 18:35:21,2025-04-22 18:35:21,,,,2025-04-22 18:35:21,,,,[],0.0,
#478634,137014,2025-04-22 18:44:49,2025-04-22 18:44:49,,,,2025-04-22 18:44:49,,,,[],0.0,
